Index,SPY,TLT,GLD,VXX,DBC
2016-11-01,193.831851819,118.752869462,122.73,140.44,14.6013113678
2016-11-02,192.665250618,119.26954098,123.64,143.68,14.4264453634
2016-11-03,191.783397886,118.354035308,124.3,151.52,14.3778714733
2016-11-04,191.572125663,119.414571582,124.39,151.76,14.2807236931
2016-11-07,195.797635331,118.399357371,122.15,132.76,14.3390123612
2016-11-08,196.679488982,117.918943503,121.64,128.72,14.3195828051
2016-11-09,198.764693899,112.915387748,121.56,125.52,14.3875862513
2016-11-10,199.26072653,111.24753583,119.75,128.64,14.271008915
2016-11-11,198.801431103,110.622091361,117.1,125.76,13.9989951304
2016-11-14,198.957589711,109.960389241,116.11,125.16,13.9698507963
2016-11-15,200.510011012,110.504253997,117.12,119.76,14.2807236931
2016-11-16,200.133385087,111.501339383,116.77,120.4,14.1058576887
2016-11-17,201.162216031,109.860680702,116.17,116.92,14.1350020227
2016-11-18,200.712101919,109.543426261,115.15,116.24,14.251579359
2016-11-21,202.227771319,109.815358639,115.58,111.12,14.6498852579
2016-11-22,202.622772736,109.779100989,115.54,111.64,14.6304557019
2016-11-23,202.732999046,109.353073597,113.25,111.92,14.68874437
2016-11-25,203.486249977,109.516233024,112.61,111.28,14.5818818118
2016-11-28,202.530908139,110.322965745,113.8,112.24,14.6304557019
2016-11-29,202.925909555,110.785250787,113.27,111.52,14.3390123612
2016-11-30,202.439057321,108.990497093,111.75,111.56,14.7761773722
2016-12-01,201.695000565,107.841745955,111.54,115.84,15.0481911568
2016-12-02,201.796032699,108.63196173,112.14,115.88,15.1550537151
2016-12-05,203.008579058,108.513883511,111.54,108.12,15.2327719393
2016-12-06,203.651589901,108.432137052,111.43,104.6,15.1647684931
2016-12-07,206.315511649,109.358596926,111.83,104.88,15.0481911568
2016-12-08,206.820725597,108.068819454,111.57,105.12,15.0773354909
2016-12-09,208.070010079,106.724544342,110.4,103.88,15.1550537151
2016-12-12,207.831181049,106.924369021,110.82,104.68,15.2522014953
2016-12-13,209.218248648,107.305852499,110.45,105.64,15.2910606074
2016-12-14,207.491307026,106.106904426,108.83,105.24,15.1453389371
2016-12-15,208.345590091,106.642797883,107.34,103.88,15.125909381
2016-12-16,207.940422629,106.397558504,108.05,102.44,15.1939128272
2016-12-19,208.393195727,107.542008937,108.59,98.88,15.106479825
2016-12-20,209.197084518,107.00611548,107.79,97,15.1744832711
2016-12-21,208.614964047,107.478428358,107.85,95.32,15.0870502689
2016-12-22,208.254598959,107.286384125,107.59,97.08,15.0676207129
2016-12-23,208.559525894,107.504945641,107.93,96.6,15.0967650469
2016-12-27,209.076971755,107.158889907,108.56,95.28,15.3299197195
2016-12-28,207.349053688,107.942068673,108.86,98.48,15.3396344975
2016-12-29,207.302864005,108.324551326,110.29,100,15.3590640536
2016-12-30,206.545164896,108.488472463,109.61,102.04,15.3882083876
2017-01-03,208.125236801,108.952915684,110.47,94.8,15.2036276052
2017-01-04,209.363414685,109.371825256,110.86,89.92,15.3202049415
2017-01-05,209.197084518,111.083890464,112.58,89.6,15.3979231656
2017-01-06,209.945549017,110.063936723,111.75,88.52,15.3784936096
2017-01-09,209.252537456,110.947289517,112.67,88.16,15.1453389371
2017-01-10,209.252537456,110.874435678,113.15,87.6,15.0773354909
2017-01-11,209.843906398,111.247811601,113.5,85.76,15.2424867173
2017-01-12,209.317211143,111.001929896,113.91,85.6,15.4659266118
2017-01-13,209.797702855,110.473739566,114.21,85.8,15.4367822777
2017-01-17,209.05848775,111.630294254,115.85,85.56,15.4270674997
2017-01-18,209.520495458,110.200537671,114.87,85.24,15.2910606074
2017-01-19,208.744326205,109.444679095,114.77,86.16,15.2424867173
2017-01-20,209.511259924,109.226117579,115.05,82.84,15.4173527217
2017-01-23,208.966080665,110.318925158,115.79,82,15.4173527217
2017-01-24,210.305914105,109.563066583,115.27,78.24,15.4562118338
2017-01-25,212.126225398,108.187950378,114.32,76.36,15.3590640536
2017-01-26,211.904457078,108.552219571,113.26,76.68,15.4270674997
2017-01-27,211.571810604,108.943808954,113.49,75.88,15.3007753854
2017-01-30,210.259710562,108.61596668,113.97,78,15.2133423832
2017-01-31,210.241226558,109.371825256,115.55,77.68,15.3007753854
2017-02-01,210.324384249,108.697161373,115.2,76.4,15.4659266118
2017-02-02,210.462994878,108.651528643,115.84,76.8,15.4659266118
2017-02-03,211.913691688,108.605895914,116.13,75.28,15.4562118338
2017-02-06,211.534842596,109.263007217,117.7,75.2,15.3590640536
2017-02-07,211.544091066,110.066143254,117.46,75.92,15.2910606074
2017-02-08,211.821298463,111.562896778,118.19,75.52,15.3493492755
2017-02-09,213.077960352,110.276053809,117.29,74.08,15.4270674997
2017-02-10,213.918804216,110.212167988,117.6,72.84,15.5922187261
2017-02-13,215.083071955,109.865359245,116.8,70.56,15.4173527217
2017-02-14,215.942399823,109.071349754,116.93,67.52,15.4367822777
2017-02-15,217.069699554,108.56938973,117.45,69.64,15.4562118338
2017-02-16,216.884899243,109.162615212,118.08,70,15.3590640536
2017-02-17,217.226780327,109.81059997,117.68,70.16,15.3299197195
2017-02-21,218.520410225,109.618942506,117.75,71.04,15.3104901634
2017-02-22,218.326361443,109.801473424,117.91,71.36,15.2327719393
2017-02-23,218.474206682,110.130029075,118.94,73.12,15.2813458294
2017-02-24,218.751414079,111.352986222,119.7,72.36,15.2522014953
2017-02-27,219.093296086,110.695874919,119.12,71.92,15.2133423832
2017-02-28,218.50192622,111.106569484,119.23,73.68,15.2716310514
2017-03-01,221.560415398,109.248292487,119.06,72.2,15.3396344975
2017-03-02,220.16515674,108.855082763,117.58,72.24,15.0967650469
2017-03-03,220.303753509,109.138559541,117.51,70.16,15.1744832711
2017-03-06,219.64771088,108.617328046,116.72,68.84,15.1550537151
2017-03-07,218.991653467,108.288129207,115.78,68.84,15.0870502689
2017-03-08,218.585084836,107.702886826,115.06,69.24,14.7470330381
2017-03-09,218.862292232,106.84331208,114.47,69.04,14.6207409238
2017-03-10,219.629225951,107.21823298,114.72,68.04,14.4847340315
2017-03-13,219.740104105,106.541546478,114.74,66.68,14.4653044755
2017-03-14,218.899246381,107.05363356,114.12,67.84,14.4070158074
2017-03-15,220.793480755,108.361284504,116.25,65.36,14.5333079216
2017-03-16,220.359192585,107.812619773,116.73,64,14.5138783656
2017-03-17,219.973989963,108.489306275,116.99,63.24,14.5624522557
2017-03-20,219.732703469,108.955671297,117.5645,63.24,14.55438899
2017-03-21,216.911445855,109.860968104,118.54,65.6,14.4750192535
2017-03-22,217.421872193,110.299899889,118.83,65.96,14.4653044755
2017-03-23,217.189861487,110.144444882,118.67,68.32,14.4361601414
2017-03-24,217.032096063,110.537654607,118.86,67.08,14.4847340315
2017-03-27,216.809360216,111.040597277,119.53,65.76,14.4653044755
2017-03-28,218.387044156,110.299899889,119.04,62.16,14.5527374777
2017-03-29,218.591200585,110.958297567,119.33,61.8,14.68874437
2017-03-30,219.287232704,110.062145172,118.47,62.08,14.7470330381
2017-03-31,218.776820287,110.382199599,118.72,63.16,14.7761773722
2017-04-03,218.396319944,111.492841498,119.35,63.4,14.7178887041
2017-04-04,218.5355208,110.888047585,119.62,62.72,14.8636103744
2017-04-05,217.885893606,111.227098718,119.62,64.68,14.8927547085
2017-04-06,218.498404655,111.062154923,119.18,63.56,14.9316138206
2017-04-07,218.275669737,110.613141261,119.46,65.8,14.9704729327
2017-04-10,218.405594804,111.126299732,119.46,68.28,15.0870502689
2017-04-11,218.145744669,112.180107308,121.19,71.36,15.116194603
2017-04-12,217.189861487,112.794064765,122.02,71.68,15.116194603
2017-04-13,215.77923268,113.142279442,122.6,73.04,15.1647684931
2017-04-17,217.691012037,112.794064765,122.24,69.44,15.0773354909
2017-04-18,217.041370923,114.269395371,122.82,68.84,15.0190468228
2017-04-19,216.642319004,113.64627437,121.73,70.44,14.7567478162
2017-04-20,218.405594804,113.206424251,121.96,68.64,14.698459148
2017-04-21,217.709562685,113.206424251,122.31,68.8,14.5527374777
2017-04-24,220.103915031,112.647448059,121.48,61.48,14.5041635876
2017-04-25,221.38461877,111.291243527,120.25,60.12,14.5721670337
2017-04-26,221.245403994,111.905200984,120.84,60.6,14.4944488096
2017-04-27,221.431023695,111.868546807,120.39,60.04,14.4167305854
2017-04-28,220.948437714,112.115962499,120.77,60.04,14.3778714733
2017-05-01,221.505255057,111.185688662,119.67,57.8,14.4070158074
2017-05-02,221.588789119,111.755024035,119.65,57.84,14.251579359
2017-05-03,221.319649276,111.828486664,117.98,59.12,14.1932906909
2017-05-04,221.579500339,111.277516948,116.79,57.48,13.8532734601
2017-05-05,222.451862451,111.378528062,117.01,57.8,14.0475690205
2017-05-08,222.414747234,110.772461375,116.75,56.36,13.9892803524
2017-05-09,222.210575956,110.763278546,116.05,56.2,13.9212769062
2017-05-10,222.609627875,110.634718946,116.04,56.4,14.1447168007
2017-05-11,222.154896171,110.634718946,116.5,56.32,14.2030054689
2017-05-12,221.783670688,111.470356348,116.83,56.16,14.2030054689
2017-05-15,223.008693714,111.167323005,117.14,55.16,14.2807236931
2017-05-16,222.804523364,111.580550292,117.65,54.4,14.3001532491
2017-05-17,218.851065569,113.205910953,119.79,64.4,14.3973010293
2017-05-18,219.732703469,113.334470554,118.81,62.96,14.3584419172
2017-05-19,221.161883851,113.600772583,119.4,58.56,14.6401704799
2017-05-22,222.284821238,113.288556411,119.9,55.92,14.7373182601
2017-05-23,222.776683008,112.526381637,119.14,55.84,14.68874437
2017-05-24,223.296385134,113.15999681,119.61,54.32,14.6596000359
2017-05-25,224.363628815,113.196728125,119.48,54.8,14.3390123612
2017-05-26,224.31723781,113.389567525,120.54,53.84,14.4458749194
2017-05-30,224.12234232,113.94972007,120.14,53.56,14.3292975832
2017-05-31,224.066661607,114.234387756,120.62,53.92,14.1738611348
2017-06-01,225.848502904,114.246312578,120.72,52.72,14.0767133546
2017-06-02,226.600214808,115.599047813,121.61,52.84,14.0087099084
2017-06-05,226.433173596,114.881269933,121.73,53.12,13.9309916842
2017-06-06,225.709302048,115.507025008,123.1,54.24,14.0281394645
2017-06-07,226.126918535,114.954888177,122.45,53.6,13.833843904
2017-06-08,226.238279034,114.65121292,121.65,52.52,13.833843904
2017-06-09,225.894907829,114.47636959,120.54,53.24,13.9115621282
2017-06-12,225.848502904,114.439560468,120.36,53.84,13.7852700139
2017-06-13,226.952875722,114.457965029,120.48,51.96,13.843558682
2017-06-14,226.665184302,116.224802888,119.82,51.68,13.6006892315
2017-06-15,226.229003246,116.040757278,119.32,52.36,13.6589778996
2017-06-16,226.278285104,116.270814291,119.34,51.96,13.7172665678
2017-06-19,228.162077015,116.105173241,118.43,50.32,13.6298335656
2017-06-20,226.623331513,117.145030939,118.18,51.64,13.4938266732
2017-06-21,226.567379302,117.384290233,118.52,51.16,13.3481050029
2017-06-22,226.464795895,117.641954087,118.92,50.64,13.3675345589
2017-06-23,226.735248992,117.586740404,119.43,50.16,13.4258232271
2017-06-26,226.884448673,118.028449869,118.36,49.08,13.4549675611
2017-06-27,225.056623895,116.767737438,118.81,50.68,13.6104040095
2017-06-28,227.070973452,116.381241657,118.9,49.32,13.6978370117
2017-06-29,225.075278984,115.405799922,118.32,51.72,13.7561256798
2017-06-30,225.494931761,115.138933787,118.02,51.04,14.0378542425
2017-07-03,225.877288349,114.768668988,116.09,51.6,14.1835759128
2017-07-05,226.3995236,114.796332977,116.52,51.64,13.9698507963
2017-07-06,224.329221831,113.846536022,116.47,54.28,13.9795655744
2017-07-07,225.784025959,113.164157627,115.28,52.32,13.843558682
2017-07-10,226.026492692,113.330141561,115.47,51.04,13.9018473502
2017-07-11,225.858630462,113.523789484,115.62,50.84,14.0378542425
2017-07-12,227.555904121,114.307602505,116.03,49.56,13.9698507963
2017-07-13,227.938256978,113.588338791,115.82,48.92,13.9601360183
2017-07-14,229.001384435,113.726658736,116.77,48.04,14.1155724667
2017-07-17,228.973407396,114.040183945,117.29,46.8,14.0669985766
2017-07-18,229.094641229,115.036087548,118.11,46.16,14.1252872447
2017-07-19,230.334956595,115.082194197,118.08,45.76,14.251579359
2017-07-20,230.437539069,115.414162065,118.24,45.36,14.2321498029
2017-07-21,230.232374121,115.902892537,119.26,44.8,14.0378542425
2017-07-24,230.176420044,115.451047383,119.31,44.04,14.0669985766
2017-07-25,230.735960811,113.947970648,118.92,44.24,14.2224350249
2017-07-26,230.745286491,114.132397241,119.88,44.4,14.3584419172
2017-07-27,230.530795863,113.569896132,119.79,44.68,14.4458749194
2017-07-28,230.260351159,114.243053197,120.69,45.16,14.5235931436
2017-07-31,230.129791647,114.381373142,120.75,44.92,14.6110261458
2017-08-01,230.642704017,115.182388554,120.65,44.2,14.4458749194
2017-08-02,230.75461217,115.247076995,120.4,44.52,14.4750192535
2017-08-03,230.306979557,116.439192537,120.59,45.08,14.3681566953
2017-08-04,230.726635132,115.450383521,119.65,44.76,14.3973010293
2017-08-07,231.155616386,115.579760402,119.51,44.36,14.4264453634
2017-08-08,230.58674994,115.163906143,119.86,45.64,14.4361601414
2017-08-09,230.577424261,115.792308134,121.31,46.8,14.5333079216
2017-08-10,227.322762135,116.78111715,122.21,53.16,14.3098680271
2017-08-11,227.658486595,116.836564385,122.79,54.64,14.3584419172
2017-08-14,229.91530102,116.235886011,121.92,47.68,14.2321498029
2017-08-15,229.887323982,115.746102105,120.98,47.32,14.1641463568
2017-08-16,230.288328198,116.17119757,121.87,47,14.1252872447
2017-08-17,226.697941612,117.039870911,122.49,54.64,14.1641463568
2017-08-18,226.343565793,117.012147294,122.3,53.2,14.4167305854
2017-08-21,226.520753702,117.298624673,122.76,51.08,14.241864581
2017-08-22,228.889476281,116.84580559,122.21,47.36,14.2807236931
2017-08-23,228.06881649,117.640549286,122.67,47.74,14.4070158074
2017-08-24,227.537252762,117.206212615,122.29,49.05,14.3973010293
2017-08-25,228.06881649,117.659031697,122.74,47.68,14.3681566953
2017-08-28,228.07814217,117.585102051,124.69,47.3,14.3778714733
2017-08-29,228.339261194,117.963991487,124.42,47.87,14.3778714733
2017-08-30,229.42104001,117.927026664,124.36,47.65,14.271008915
2017-08-31,230.801240567,118.278192483,125.82,46.32,14.669314814
2017-09-01,231.127639348,117.374993997,126.06,46.17,14.68874437
2017-09-05,229.467668407,119.236325263,127.46,48.69,14.7178887041
2017-09-06,230.25102548,118.504757253,126.81,47.58,14.8636103744
2017-09-07,230.223048442,119.7178637,128.13,47.36,14.8538955964
2017-09-08,229.952603738,119.458573772,127.97,48.52,14.68874437
2017-09-11,232.405257432,118.03247917,126.19,45.79,14.7178887041
2017-09-12,233.188614505,117.412035415,126.56,44.55,14.7567478162
2017-09-13,233.300522658,116.949017687,125.61,43.01,14.8247512623
2017-09-14,233.225917223,117.430556124,126.16,43.6,14.8344660403
2017-09-15,233.53793021,117.476857897,125.53,42.8,14.9024694865
2017-09-18,234.034639962,116.800852014,124.36,41,14.8830399305
2017-09-19,234.268937015,116.513781023,124.62,40.91,14.8538955964
2017-09-20,234.353283953,116.597124214,123.62,40.98,14.9801877107
2017-09-21,233.725367852,116.532301732,122.68,40.96,14.9218990425
2017-09-22,233.772227263,116.865674496,123.24,41.25,14.9801877107
2017-09-25,233.294261275,117.597242506,124.53,41.28,15.2327719393
2017-09-26,233.434839507,117.384254352,123.14,40.77,15.0967650469
2017-09-27,234.343912071,115.615526631,121.98,40.47,15.0384763788
2017-09-28,234.625068535,115.272893513,122.21,39.91,15.0384763788
2017-09-29,235.44979416,115.53218344,121.58,39.19,14.9607581546
2017-10-02,236.47132931,115.321406658,120.77,38.39,14.8344660403
2017-10-03,236.977410943,115.432756584,120.83,38.25,14.8441808184
2017-10-04,237.258567406,115.442035745,121.17,38.32,14.8636103744
2017-10-05,238.664349722,115.005915201,120.52,37.07,15.0287616008
2017-10-06,238.392565141,114.681144584,121.09,37.08,14.7956069283
2017-10-09,237.998946093,115.043031843,122.08,37.89,14.8053217063
2017-10-10,238.626862194,115.228615053,122.4,37.01,14.9801877107
2017-10-11,239.001737478,115.451314905,122.79,36.23,15.0093320447
2017-10-12,238.645605958,115.943110411,122.89,35.97,14.9899024887
2017-10-13,238.936134304,116.778234856,123.82,35.34,15.135624159
2017-10-16,239.254778295,116.694722412,122.97,34.7,15.1744832711
2017-10-17,239.423472173,116.84318898,122.13,34.82,15.1550537151
2017-10-18,239.657769226,116.073018658,121.67,34.64,15.1453389371
2017-10-19,239.7233724,116.277160189,122.39,34.39,15.0773354909
2017-10-20,240.960460839,115.043031843,121.61,33.79,15.1550537151
2017-10-23,240.023272628,115.247173374,121.8,34.85,15.1550537151
2017-10-24,240.445007323,114.532678016,121.33,35.28,15.3104901634
2017-10-25,239.254778295,113.985207547,121.35,36.35,15.3299197195
2017-10-26,239.564050405,113.604761966,120.33,36.26,15.3979231656
2017-10-27,241.522773765,114.356373966,120.9,34.26,15.4756413898
2017-10-30,240.623073083,115.451314905,121.13,34.48,15.5145005019
2017-10-31,240.997948367,115.488431547,120.67,33.89,15.553359614
2017-11-01,241.316592359,116.00163686,121.11,34.09,15.563074392
2017-11-02,241.41031118,116.513066923,121.19,33.71,15.6602221723
2017-11-03,242.216293041,116.829223689,120.62,33.66,15.7573699525
2017-11-06,242.591168325,117.266263924,121.65,33.34,16.0585280712
2017-11-07,242.422474447,117.759096529,121.21,33.52,15.961380291
2017-11-08,242.83483726,117.498732134,121.63,33.53,15.9322359569
2017-11-09,241.953880342,117.163977911,122.13,34,15.961380291
2017-11-10,241.878905285,115.397219514,121.13,34.8,15.9322359569
2017-11-13,242.103830456,115.638986453,121.31,34.9,15.8836620668
2017-11-14,241.541517529,116.420079639,121.56,35.16,15.6699369503
2017-11-15,240.332544737,117.684706702,121.41,36.51,15.6505073942
2017-11-16,242.375615037,116.661846577,121.4,35.01,15.6019335041
2017-11-17,241.663351997,117.526628319,122.86,34.45,15.8545177327
2017-11-20,242.075714809,117.480134677,121.31,33.36,15.7282256184
2017-11-21,243.659562885,117.852083813,121.51,32.1,15.8350881767
2017-11-22,243.444009597,118.233331678,122.63,31.79,15.9225211789
2017-11-24,244.006322523,117.907876184,122.32,31.64,15.971095069
2017-11-27,243.884488056,117.740499072,122.83,31.63,15.9419507349
